campaign,age,age_youngest_child,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
2.000,50.0,20.0,Catburg,50.0,F,0.000,0.000,0.000,38.0,38233.0,M,5.0,32.0,36.0,5.0,2.0,0.0,0.0,14.0,47.0,0.0
3.000,42.0,9.0,Queensbury,42.0,M,0.000,0.000,0.000,62.0,38188.0,M,3.0,-2.0,0.0,1.0,4.0,2.0,0.0,14.0,23.0,0.0
2.000,63.0,32.0,Kingsville,63.0,F,0.000,0.000,0.000,62.0,38188.0,S,2.0,29.0,36.0,1.0,0.0,0.0,0.0,14.0,23.0,0.0
2.000,43.0,18.0,Foxton,43.0,M,0.000,0.000,0.000,62.0,38188.0,M,3.0,15.0,24.0,1.0,1.0,0.0,0.0,14.0,23.0,0.0
3.000,43.0,18.0,Foxton,43.0,M,0.000,0.000,0.000,62.0,38188.0,M,3.0,15.0,24.0,1.0,1.0,0.0,0.0,14.0,23.0,0.0
1.000,31.0,0.0,Ravensville,31.0,M,0.000,0.000,0.000,34.0,38203.0,S,5.0,22.0,24.0,6.0,0.0,2.0,1.0,15.0,49.0,9.812
2.000,56.0,28.0,Queensbury,56.0,M,0.000,1.000,0.000,34.0,38203.0,S,4.0,34.0,36.0,6.0,0.0,0.0,0.0,15.0,49.0,0.0
3.000,59.0,31.0,Foxton,59.0,M,0.000,0.000,0.000,47.0,38192.0,U,6.0,-5.0,0.0,4.0,0.0,0.0,0.0,14.0,37.0,0.0
2.000,59.0,31.0,Foxton,59.0,M,0.000,0.000,0.000,47.0,38192.0,U,6.0,-5.0,0.0,4.0,0.0,0.0,0.0,14.0,37.0,0.0
2.000,26.0,0.0,Foxton,26.0,M,0.000,0.000,0.000,67.0,38237.0,S,5.0,30.0,36.0,0.0,1.0,0.0,0.0,7.0,24.0,0.0
2.000,41.0,11.0,Princeton,41.0,M,0.000,0.000,0.000,50.0,38164.0,S,5.0,8.0,12.0,3.0,0.0,3.0,1.0,12.0,36.0,8.052
2.000,55.0,24.0,Kingsville,55.0,M,0.000,0.000,0.000,50.0,38164.0,S,4.0,33.0,36.0,3.0,1.0,0.0,0.0,12.0,36.0,0.0
2.000,45.0,19.0,Foxton,45.0,M,0.000,0.000,0.000,69.0,38216.0,S,5.0,-3.0,0.0,0.0,1.0,0.0,0.0,12.0,17.0,0.0
3.000,45.0,19.0,Foxton,45.0,M,0.000,0.000,0.000,69.0,38216.0,S,5.0,-3.0,0.0,0.0,1.0,0.0,0.0,12.0,17.0,0.0
2.000,48.0,19.0,Queensbury,48.0,M,0.000,0.000,0.000,65.0,38226.0,U,6.0,-4.0,0.0,0.0,2.0,0.0,0.0,14.0,19.0,0.0
3.000,48.0,19.0,Queensbury,48.0,M,0.000,0.000,0.000,65.0,38226.0,U,6.0,-4.0,0.0,0.0,2.0,0.0,0.0,14.0,19.0,0.0
3.000,33.0,3.0,Ravensville,33.0,F,0.000,0.000,0.000,53.0,38220.0,M,5.0,31.0,36.0,2.0,1.0,5.0,3.0,21.0,25.0,10.801
3.000,40.0,10.0,Foxton,40.0,M,0.000,0.000,0.000,53.0,38205.0,U,4.0,17.0,24.0,2.0,1.0,0.0,0.0,11.0,34.0,0.0
2.000,40.0,10.0,Foxton,40.0,M,0.000,0.000,0.000,53.0,38205.0,U,4.0,17.0,24.0,2.0,1.0,0.0,0.0,11.0,34.0,0.0
2.000,30.0,0.0,Catburg,30.0,M,0.000,0.000,0.000,49.0,38239.0,S,5.0,16.0,24.0,3.0,0.0,6.0,17.0,8.0,42.0,24.613
2.000,33.0,3.0,Catburg,33.0,F,0.000,0.000,0.000,49.0,38239.0,U,5.0,-6.0,0.0,3.0,1.0,0.0,0.0,8.0,42.0,0.0
2.000,53.0,25.0,Queensbury,53.0,F,0.000,0.000,0.000,61.0,38250.0,U,3.0,0.0,12.0,1.0,4.0,1.0,0.0,8.0,30.0,0.0
1.000,37.0,7.0,Ravensville,37.0,M,0.000,0.000,0.000,45.0,38218.0,U,6.0,19.0,24.0,4.0,1.0,4.0,28.0,17.0,37.0,34.877
2.000,25.0,0.0,Ravensville,25.0,F,0.000,0.000,0.000,56.0,38236.0,S,5.0,14.0,24.0,2.0,0.0,0.0,0.0,12.0,30.0,0.0
3.000,25.0,0.0,Ravensville,25.0,F,0.000,0.000,0.000,56.0,38236.0,S,5.0,14.0,24.0,2.0,0.0,0.0,0.0,12.0,30.0,0.0
2.000,46.0,15.0,Kingsville,46.0,M,0.000,0.000,0.000,50.0,38207.0,M,5.0,31.0,36.0,3.0,3.0,3.0,2.0,9.0,40.0,8.526
2.000,48.0,15.0,Foxton,48.0,F,0.000,0.000,0.000,52.0,38212.0,S,6.0,32.0,36.0,3.0,2.0,1.0,1.0,6.0,40.0,11.893
2.000,34.0,3.0,Kingsville,34.0,F,0.000,0.000,0.000,58.0,38230.0,S,7.0,35.0,48.0,1.0,1.0,0.0,0.0,10.0,30.0,0.0
2.000,51.0,17.0,Catburg,51.0,F,0.000,0.000,0.000,49.0,38179.0,S,2.0,36.0,48.0,3.0,3.0,0.0,0.0,11.0,39.0,0.0
3.000,33.0,6.0,Princeton,33.0,M,0.000,0.000,0.000,61.0,38206.0,M,5.0,-5.0,0.0,1.0,0.0,0.0,0.0,11.0,26.0,0.0
2.000,33.0,6.0,Princeton,33.0,M,0.000,0.000,0.000,61.0,38206.0,M,5.0,-5.0,0.0,1.0,0.0,0.0,0.0,11.0,26.0,0.0
2.000,18.0,0.0,Ravensville,18.0,M,0.000,0.000,0.000,31.0,38186.0,S,2.0,25.0,36.0,6.0,0.0,1.0,1.0,18.0,50.0,11.309
2.000,29.0,0.0,Princeton,29.0,F,0.000,0.000,0.000,31.0,38186.0,S,2.0,-5.0,0.0,6.0,0.0,0.0,0.0,18.0,50.0,0.0
3.000,29.0,0.0,Princeton,29.0,F,0.000,0.000,0.000,31.0,38186.0,S,2.0,-5.0,0.0,6.0,0.0,0.0,0.0,18.0,50.0,0.0
4.000,16.0,0.0,Catburg,16.0,F,0.000,0.000,0.000,43.0,38161.0,S,5.0,22.0,24.0,4.0,0.0,3.0,2.0,16.0,40.0,12.424
2.000,32.0,3.0,Queensbury,32.0,M,0.000,0.000,0.000,61.0,38158.0,M,2.0,37.0,48.0,1.0,0.0,0.0,0.0,12.0,25.0,0.0
2.000,36.0,6.0,Queensbury,36.0,F,0.000,0.000,0.000,51.0,38168.0,M,3.0,-4.0,0.0,3.0,0.0,0.0,0.0,11.0,37.0,0.0
3.000,36.0,6.0,Queensbury,36.0,F,0.000,0.000,0.000,51.0,38168.0,M,3.0,-4.0,0.0,3.0,0.0,0.0,0.0,11.0,37.0,0.0
2.000,38.0,7.0,Catburg,38.0,F,0.000,0.000,0.000,52.0,38170.0,U,2.0,6.0,12.0,3.0,0.0,2.0,9.0,11.0,36.0,15.783
2.000,40.0,10.0,Foxton,40.0,F,0.000,0.000,0.000,52.0,38170.0,S,2.0,12.0,24.0,3.0,0.0,0.0,0.0,11.0,36.0,0.0
4.000,33.0,1.0,Foxton,33.0,M,0.000,0.000,0.000,64.0,38180.0,U,4.0,41.0,48.0,0.0,3.0,1.0,1.0,5.0,30.0,7.686
2.000,47.0,15.0,Ravensville,47.0,M,0.000,0.000,0.000,57.0,38167.0,M,3.0,29.0,36.0,2.0,3.0,0.0,0.0,13.0,29.0,0.0
3.000,47.0,15.0,Ravensville,47.0,M,0.000,0.000,0.000,57.0,38167.0,M,3.0,29.0,36.0,2.0,3.0,0.0,0.0,13.0,29.0,0.0
2.000,32.0,1.0,Foxton,32.0,F,0.000,0.000,0.000,60.0,38196.0,S,3.0,19.0,24.0,1.0,0.0,2.0,1.0,12.0,27.0,12.279
2.000,69.0,41.0,Catburg,69.0,F,0.000,0.000,0.000,60.0,38196.0,S,2.0,28.0,36.0,1.0,1.0,0.0,0.0,12.0,27.0,0.0
2.000,41.0,15.0,Princeton,41.0,M,0.000,0.000,0.000,62.0,38342.0,S,6.0,5.0,12.0,1.0,0.0,4.0,3.0,10.0,26.0,12.882
3.000,41.0,15.0,Princeton,41.0,M,0.000,0.000,0.000,62.0,38342.0,S,6.0,5.0,12.0,1.0,0.0,4.0,3.0,10.0,26.0,12.882
2.000,55.0,20.0,Kingsville,55.0,F,0.000,0.000,0.000,62.0,38342.0,M,5.0,16.0,24.0,1.0,1.0,0.0,0.0,10.0,26.0,0.0
1.000,43.0,10.0,Kingsville,43.0,F,0.000,0.000,0.000,53.0,38309.0,M,5.0,40.0,48.0,3.0,2.0,4.0,1.0,7.0,39.0,11.726
2.000,32.0,1.0,Queensbury,32.0,M,0.000,0.000,0.000,46.0,38279.0,S,7.0,19.0,24.0,4.0,1.0,0.0,0.0,13.0,40.0,0.0
3.000,16.0,0.0,Kingsville,16.0,F,0.000,0.000,0.000,63.0,38447.0,S,6.0,20.0,24.0,1.0,0.0,0.0,0.0,6.0,30.0,0.0
2.000,16.0,0.0,Kingsville,16.0,F,0.000,0.000,0.000,63.0,38447.0,S,6.0,20.0,24.0,1.0,0.0,0.0,0.0,6.0,30.0,0.0
1.000,58.0,29.0,Ravensville,58.0,M,0.000,1.000,0.000,48.0,38395.0,M,1.0,36.0,48.0,3.0,0.0,4.0,1.0,13.0,38.0,8.759
3.000,20.0,0.0,Queensbury,20.0,F,0.000,0.000,0.000,53.0,38364.0,S,6.0,-2.0,0.0,2.0,0.0,0.0,0.0,17.0,28.0,0.0
4.000,52.0,20.0,Kingsville,52.0,M,0.000,0.000,0.000,49.0,38400.0,S,6.0,22.0,24.0,3.0,0.0,2.0,1.0,10.0,40.0,9.137
4.000,21.0,0.0,Catburg,21.0,F,0.000,0.000,0.000,53.0,38428.0,S,2.0,12.0,24.0,2.0,4.0,3.0,1.0,10.0,35.0,10.189
2.000,51.0,26.0,Kingsville,51.0,M,0.000,0.000,0.000,53.0,38428.0,U,1.0,7.0,12.0,2.0,7.0,0.0,0.0,10.0,35.0,0.0
2.000,60.0,28.0,Ravensville,60.0,F,0.000,0.000,0.000,41.0,38427.0,U,2.0,12.0,24.0,5.0,4.0,0.0,0.0,14.0,43.0,0.0
3.000,53.0,26.0,Foxton,53.0,M,0.000,0.000,0.000,55.0,38391.0,S,2.0,38.0,48.0,2.0,0.0,4.0,3.0,10.0,34.0,11.774
1.000,51.0,21.0,Catburg,51.0,M,0.000,0.000,0.000,65.0,38420.0,U,5.0,40.0,48.0,0.0,1.0,3.0,1.0,8.0,25.0,9.382
2.000,29.0,3.0,Kingsville,29.0,M,0.000,0.000,0.000,47.0,38436.0,S,4.0,41.0,48.0,3.0,0.0,2.0,15.0,13.0,38.0,21.487
3.000,41.0,11.0,Princeton,41.0,M,0.000,0.000,0.000,54.0,38392.0,S,3.0,22.0,24.0,2.0,0.0,3.0,1.0,14.0,30.0,12.525
1.000,41.0,11.0,Princeton,41.0,M,0.000,0.000,0.000,54.0,38392.0,S,3.0,22.0,24.0,2.0,0.0,3.0,1.0,14.0,30.0,12.525
2.000,32.0,4.0,Ravensville,32.0,M,0.000,0.000,0.000,56.0,38381.0,M,7.0,29.0,36.0,2.0,0.0,2.0,1.0,11.0,32.0,11.161
3.000,26.0,0.0,Queensbury,26.0,F,0.000,0.000,0.000,37.0,38355.0,S,3.0,29.0,36.0,5.0,5.0,2.0,1.0,19.0,43.0,11.799
4.000,26.0,0.0,Queensbury,26.0,F,0.000,0.000,0.000,37.0,38355.0,S,3.0,29.0,36.0,5.0,5.0,2.0,1.0,19.0,43.0,11.799
2.000,46.0,18.0,Catburg,46.0,M,0.000,0.000,0.000,37.0,38355.0,S,3.0,18.0,24.0,5.0,0.0,0.0,0.0,19.0,43.0,0.0
2.000,41.0,13.0,Kingsville,41.0,M,0.000,0.000,0.000,57.0,38363.0,M,5.0,26.0,36.0,2.0,2.0,0.0,0.0,4.0,38.0,0.0
3.000,40.0,8.0,Princeton,40.0,M,0.000,0.000,0.000,52.0,38382.0,M,6.0,20.0,24.0,3.0,2.0,0.0,0.0,16.0,30.0,0.0
2.000,40.0,8.0,Princeton,40.0,M,0.000,0.000,0.000,52.0,38382.0,M,6.0,20.0,24.0,3.0,2.0,0.0,0.0,16.0,30.0,0.0
1.000,29.0,4.0,Princeton,29.0,F,0.000,0.000,0.000,64.0,38399.0,M,6.0,40.0,48.0,1.0,1.0,3.0,3.0,12.0,23.0,10.293
2.000,39.0,10.0,Ravensville,39.0,M,0.000,0.000,0.000,55.0,38449.0,U,5.0,8.0,12.0,2.0,4.0,0.0,0.0,10.0,33.0,0.0
3.000,31.0,0.0,Kingsville,31.0,F,0.000,0.000,0.000,41.0,38361.0,S,7.0,25.0,36.0,4.0,1.0,0.0,0.0,9.0,49.0,0.0
2.000,26.0,0.0,Ravensville,26.0,F,0.000,0.000,0.000,47.0,38351.0,S,4.0,39.0,48.0,3.0,3.0,0.0,0.0,8.0,43.0,0.0
1.000,66.0,36.0,Ravensville,66.0,M,0.000,0.000,0.000,46.0,38396.0,M,4.0,21.0,24.0,4.0,2.0,2.0,1.0,18.0,35.0,8.112
3.000,51.0,20.0,Queensbury,51.0,F,0.000,0.000,0.000,47.0,38366.0,M,1.0,-2.0,0.0,4.0,1.0,1.0,0.0,17.0,35.0,0.0
2.000,32.0,2.0,Queensbury,32.0,M,0.000,0.000,0.000,54.0,38450.0,M,5.0,11.0,24.0,2.0,1.0,2.0,1.0,19.0,25.0,12.284
3.000,44.0,14.0,Ravensville,44.0,M,0.000,0.000,0.000,59.0,38438.0,M,6.0,15.0,24.0,2.0,1.0,0.0,0.0,10.0,30.0,0.0
2.000,44.0,14.0,Ravensville,44.0,M,0.000,0.000,0.000,59.0,38438.0,M,6.0,15.0,24.0,2.0,1.0,0.0,0.0,10.0,30.0,0.0
3.000,18.0,0.0,Kingsville,18.0,F,0.000,0.000,0.000,53.0,38431.0,S,4.0,24.0,36.0,2.0,1.0,0.0,0.0,7.0,39.0,0.0
2.000,37.0,10.0,Foxton,37.0,F,0.000,0.000,0.000,60.0,38407.0,M,4.0,15.0,24.0,1.0,4.0,0.0,0.0,5.0,34.0,0.0
3.000,49.0,17.0,Princeton,49.0,M,0.000,0.000,0.000,66.0,38417.0,M,3.0,-5.0,0.0,0.0,1.0,1.0,0.0,2.0,31.0,0.0
2.000,49.0,17.0,Princeton,49.0,M,0.000,0.000,0.000,66.0,38417.0,M,3.0,-5.0,0.0,0.0,1.0,1.0,0.0,2.0,31.0,0.0
2.000,32.0,4.0,Ravensville,32.0,F,0.000,0.000,0.000,60.0,38444.0,S,3.0,18.0,24.0,1.0,0.0,0.0,0.0,10.0,28.0,0.0
2.000,40.0,14.0,Kingsville,40.0,F,0.000,1.000,0.000,44.0,38407.0,M,7.0,15.0,24.0,4.0,0.0,0.0,0.0,14.0,40.0,0.0
3.000,25.0,0.0,Ravensville,25.0,M,0.000,0.000,0.000,51.0,38352.0,S,6.0,41.0,48.0,3.0,0.0,4.0,1.0,17.0,31.0,11.352
4.000,25.0,0.0,Ravensville,25.0,M,0.000,0.000,0.000,51.0,38352.0,S,6.0,41.0,48.0,3.0,0.0,4.0,1.0,17.0,31.0,11.352
1.000,40.0,10.0,Princeton,40.0,F,0.000,0.000,0.000,70.0,38543.0,S,7.0,27.0,36.0,0.0,1.0,4.0,3.0,13.0,16.0,10.581
2.000,40.0,13.0,Ravensville,40.0,M,0.000,0.000,0.000,51.0,38533.0,M,4.0,21.0,24.0,3.0,1.0,0.0,0.0,12.0,36.0,0.0
3.000,40.0,13.0,Ravensville,40.0,M,0.000,0.000,0.000,51.0,38533.0,M,4.0,21.0,24.0,3.0,1.0,0.0,0.0,12.0,36.0,0.0
2.000,54.0,26.0,Kingsville,54.0,M,0.000,0.000,0.000,66.0,38475.0,S,2.0,13.0,24.0,1.0,1.0,0.0,0.0,5.0,27.0,0.0
2.000,32.0,1.0,Kingsville,32.0,F,0.000,0.000,0.000,66.0,38475.0,M,3.0,30.0,36.0,1.0,0.0,0.0,0.0,5.0,27.0,0.0
3.000,27.0,0.0,Princeton,27.0,F,0.000,0.000,0.000,49.0,38516.0,S,7.0,10.0,12.0,3.0,2.0,0.0,0.0,11.0,38.0,0.0
2.000,35.0,7.0,Foxton,35.0,F,1.000,0.000,0.000,82.0,38504.0,U,7.0,26.0,36.0,1.0,0.0,6.0,13.0,9.0,8.0,20.201
2.000,19.0,0.0,Kingsville,19.0,M,0.000,0.000,0.000,58.0,38504.0,S,2.0,41.0,48.0,2.0,4.0,1.0,16.0,8.0,32.0,22.972
2.000,48.0,20.0,Foxton,48.0,M,0.000,0.000,0.000,59.0,38503.0,U,2.0,-3.0,0.0,1.0,0.0,0.0,0.0,4.0,36.0,0.0
3.000,24.0,0.0,Catburg,24.0,M,0.000,0.000,0.000,46.0,38460.0,S,5.0,40.0,48.0,4.0,4.0,2.0,2.0,9.0,43.0,11.599
4.000,24.0,0.0,Catburg,24.0,M,0.000,0.000,0.000,46.0,38460.0,S,5.0,40.0,48.0,4.0,4.0,2.0,2.0,9.0,43.0,11.599
2.000,44.0,11.0,Kingsville,44.0,M,0.000,0.000,0.000,55.0,38457.0,M,4.0,-1.0,0.0,2.0,1.0,0.0,0.0,7.0,37.0,0.0
2.000,11.0,0.0,Foxton,11.0,F,0.000,0.000,0.000,75.0,38472.0,S,7.0,13.0,24.0,0.0,1.0,0.0,0.0,12.0,11.0,0.0
3.000,34.0,9.0,Catburg,34.0,M,0.000,0.000,0.000,50.0,38470.0,S,7.0,31.0,36.0,3.0,0.0,0.0,0.0,12.0,37.0,0.0
2.000,48.0,20.0,Foxton,48.0,F,0.000,0.000,0.000,53.0,38466.0,M,3.0,38.0,48.0,2.0,0.0,0.0,0.0,15.0,31.0,0.0
3.000,48.0,20.0,Foxton,48.0,F,0.000,0.000,0.000,53.0,38466.0,M,3.0,38.0,48.0,2.0,0.0,0.0,0.0,15.0,31.0,0.0
2.000,32.0,3.0,Princeton,32.0,F,0.000,0.000,0.000,63.0,38483.0,M,7.0,27.0,36.0,1.0,0.0,5.0,3.0,9.0,26.0,12.258
2.000,35.0,3.0,Foxton,35.0,M,0.000,0.000,0.000,56.0,38482.0,U,6.0,5.0,12.0,2.0,0.0,0.0,0.0,9.0,34.0,0.0
2.000,24.0,0.0,Kingsville,24.0,M,0.000,0.000,0.000,70.0,38467.0,S,4.0,23.0,24.0,0.0,3.0,6.0,3.0,16.0,13.0,11.196
3.000,74.0,43.0,Kingsville,74.0,F,0.000,0.000,0.000,54.0,38523.0,M,4.0,18.0,24.0,2.0,1.0,0.0,0.0,11.0,33.0,0.0
2.000,59.0,32.0,Catburg,59.0,M,0.000,0.000,0.000,62.0,38452.0,U,2.0,-1.0,0.0,1.0,0.0,1.0,0.0,17.0,20.0,0.0
4.000,32.0,2.0,Kingsville,32.0,M,0.000,0.000,0.000,73.0,38480.0,S,2.0,40.0,48.0,0.0,0.0,3.0,2.0,13.0,13.0,10.905
2.000,31.0,2.0,Kingsville,31.0,M,0.000,0.000,0.000,58.0,38512.0,U,5.0,-3.0,0.0,2.0,1.0,0.0,0.0,8.0,32.0,0.0
3.000,31.0,2.0,Kingsville,31.0,M,0.000,0.000,0.000,58.0,38512.0,U,5.0,-3.0,0.0,2.0,1.0,0.0,0.0,8.0,32.0,0.0
3.000,16.0,0.0,Catburg,16.0,F,0.000,0.000,0.000,58.0,38549.0,S,3.0,-6.0,0.0,2.0,4.0,0.0,0.0,12.0,29.0,0.0
2.000,16.0,0.0,Catburg,16.0,F,0.000,0.000,0.000,58.0,38549.0,S,3.0,-6.0,0.0,2.0,4.0,0.0,0.0,12.0,29.0,0.0
2.000,42.0,12.0,Ravensville,42.0,F,0.000,0.000,0.000,48.0,38476.0,S,6.0,36.0,48.0,3.0,0.0,0.0,0.0,5.0,45.0,0.0
2.000,25.0,0.0,Foxton,25.0,M,0.000,0.000,0.000,49.0,38527.0,S,6.0,11.0,24.0,3.0,4.0,4.0,1.0,7.0,42.0,8.229
1.000,35.0,7.0,Ravensville,35.0,F,0.000,0.000,0.000,69.0,38459.0,S,6.0,40.0,48.0,0.0,1.0,5.0,3.0,6.0,24.0,9.874
2.000,37.0,10.0,Catburg,37.0,M,0.000,0.000,0.000,69.0,38459.0,U,6.0,21.0,24.0,0.0,1.0,0.0,0.0,6.0,24.0,0.0
3.000,37.0,10.0,Catburg,37.0,M,0.000,0.000,0.000,69.0,38459.0,U,6.0,21.0,24.0,0.0,1.0,0.0,0.0,6.0,24.0,0.0
2.000,52.0,21.0,Ravensville,52.0,F,0.000,0.000,0.000,57.0,38527.0,U,5.0,21.0,24.0,2.0,1.0,4.0,2.0,8.0,34.0,9.412
3.000,23.0,0.0,Foxton,23.0,M,0.000,0.000,0.000,57.0,38535.0,S,7.0,23.0,24.0,2.0,0.0,4.0,1.0,11.0,31.0,7.769
2.000,23.0,0.0,Foxton,23.0,M,0.000,0.000,0.000,57.0,38535.0,S,7.0,23.0,24.0,2.0,0.0,4.0,1.0,11.0,31.0,7.769
3.000,46.0,17.0,Queensbury,46.0,F,0.000,0.000,0.000,43.0,38498.0,M,3.0,-4.0,0.0,4.0,3.0,1.0,0.0,8.0,47.0,0.0
2.000,46.0,17.0,Queensbury,46.0,F,0.000,0.000,0.000,43.0,38498.0,M,3.0,-4.0,0.0,4.0,3.0,1.0,0.0,8.0,47.0,0.0
2.000,16.0,0.0,Catburg,16.0,F,0.000,0.000,0.000,43.0,38498.0,S,3.0,5.0,12.0,4.0,1.0,6.0,27.0,8.0,47.0,33.894
3.000,16.0,0.0,Catburg,16.0,F,0.000,0.000,0.000,43.0,38498.0,S,3.0,5.0,12.0,4.0,1.0,6.0,27.0,8.0,47.0,33.894
3.000,30.0,0.0,Catburg,30.0,M,0.000,0.000,0.000,58.0,38461.0,S,5.0,30.0,36.0,1.0,1.0,2.0,1.0,9.0,31.0,7.726
2.000,64.0,35.0,Kingsville,64.0,M,0.000,1.000,0.000,44.0,38460.0,M,2.0,39.0,48.0,4.0,0.0,0.0,0.0,16.0,38.0,0.0
3.000,39.0,9.0,Princeton,39.0,F,0.000,0.000,0.000,56.0,38492.0,M,5.0,36.0,48.0,2.0,2.0,0.0,0.0,8.0,35.0,0.0
2.000,39.0,9.0,Princeton,39.0,F,0.000,0.000,0.000,56.0,38492.0,M,5.0,36.0,48.0,2.0,2.0,0.0,0.0,8.0,35.0,0.0
2.000,46.0,18.0,Foxton,46.0,F,0.000,0.000,0.000,60.0,38546.0,S,5.0,16.0,24.0,1.0,0.0,4.0,2.0,12.0,27.0,8.333
4.000,44.0,21.0,Princeton,44.0,M,0.000,0.000,0.000,51.0,38482.0,U,1.0,41.0,48.0,3.0,1.0,2.0,1.0,10.0,38.0,12.116
2.000,41.0,12.0,Ravensville,41.0,M,0.000,0.000,0.000,53.0,38543.0,S,6.0,15.0,24.0,2.0,0.0,0.0,0.0,11.0,35.0,0.0
2.000,67.0,34.0,Princeton,67.0,F,0.000,0.000,0.000,43.0,38505.0,U,3.0,31.0,36.0,4.0,3.0,0.0,0.0,11.0,44.0,0.0
2.000,19.0,0.0,Kingsville,19.0,F,0.000,0.000,0.000,57.0,38493.0,S,7.0,19.0,24.0,2.0,0.0,0.0,0.0,9.0,33.0,0.0
2.000,49.0,21.0,Queensbury,49.0,M,0.000,0.000,0.000,49.0,38475.0,U,6.0,-3.0,0.0,3.0,0.0,0.0,0.0,9.0,41.0,0.0
3.000,39.0,8.0,Kingsville,39.0,F,0.000,0.000,0.000,59.0,38485.0,M,5.0,29.0,36.0,2.0,0.0,1.0,22.0,9.0,31.0,29.085
4.000,39.0,8.0,Kingsville,39.0,F,0.000,0.000,0.000,59.0,38485.0,M,5.0,29.0,36.0,2.0,0.0,1.0,22.0,9.0,31.0,29.085
2.000,51.0,20.0,Princeton,51.0,M,0.000,0.000,0.000,62.0,38534.0,S,3.0,32.0,36.0,1.0,0.0,5.0,2.0,3.0,33.0,8.451
2.000,21.0,0.0,Foxton,21.0,M,0.000,1.000,0.000,42.0,38525.0,S,5.0,-2.0,0.0,4.0,0.0,0.0,0.0,17.0,39.0,0.0
2.000,21.0,0.0,Queensbury,21.0,M,0.000,0.000,0.000,71.0,38542.0,S,4.0,39.0,48.0,0.0,0.0,3.0,1.0,9.0,19.0,10.002
3.000,21.0,0.0,Queensbury,21.0,M,0.000,0.000,0.000,71.0,38542.0,S,4.0,39.0,48.0,0.0,0.0,3.0,1.0,9.0,19.0,10.002
3.000,48.0,19.0,Foxton,48.0,M,0.000,0.000,0.000,71.0,38542.0,M,3.0,9.0,12.0,0.0,1.0,1.0,1.0,9.0,19.0,9.192
1.000,48.0,19.0,Foxton,48.0,M,0.000,0.000,0.000,71.0,38542.0,M,3.0,9.0,12.0,0.0,1.0,1.0,1.0,9.0,19.0,9.192
2.000,27.0,1.0,Princeton,27.0,F,0.000,0.000,0.000,40.0,38472.0,U,7.0,34.0,36.0,4.0,3.0,0.0,0.0,7.0,51.0,0.0
3.000,38.0,9.0,Princeton,38.0,F,0.000,0.000,0.000,51.0,38501.0,M,3.0,29.0,36.0,3.0,1.0,0.0,0.0,16.0,32.0,0.0
3.000,69.0,38.0,Queensbury,69.0,M,0.000,0.000,0.000,51.0,38501.0,U,2.0,40.0,48.0,3.0,2.0,1.0,5.0,16.0,32.0,12.919
4.000,69.0,38.0,Queensbury,69.0,M,0.000,0.000,0.000,51.0,38501.0,U,2.0,40.0,48.0,3.0,2.0,1.0,5.0,16.0,32.0,12.919
2.000,12.0,0.0,Queensbury,12.0,M,0.000,0.000,0.000,47.0,38458.0,S,7.0,34.0,36.0,3.0,0.0,4.0,18.0,11.0,40.0,24.518
2.000,44.0,19.0,Queensbury,44.0,M,0.000,0.000,0.000,49.0,38493.0,U,4.0,35.0,36.0,3.0,0.0,0.0,0.0,15.0,35.0,0.0
2.000,45.0,21.0,Queensbury,45.0,F,0.000,0.000,0.000,34.0,38477.0,S,2.0,-2.0,0.0,6.0,3.0,0.0,0.0,16.0,49.0,0.0
4.000,43.0,16.0,Catburg,43.0,M,0.000,0.000,0.000,53.0,38476.0,U,6.0,40.0,48.0,2.0,2.0,4.0,4.0,8.0,37.0,12.484
2.000,18.0,0.0,Ravensville,18.0,F,0.000,0.000,0.000,44.0,38519.0,S,5.0,-2.0,0.0,4.0,1.0,0.0,0.0,8.0,46.0,0.0
2.000,65.0,38.0,Catburg,65.0,M,0.000,0.000,0.000,53.0,38455.0,S,4.0,32.0,36.0,3.0,4.0,4.0,22.0,14.0,31.0,29.222
3.000,25.0,0.0,Foxton,25.0,F,0.000,0.000,0.000,46.0,38496.0,S,7.0,40.0,48.0,3.0,0.0,2.0,1.0,12.0,40.0,7.783
1.000,37.0,9.0,Catburg,37.0,F,0.000,0.000,0.000,56.0,38497.0,U,4.0,12.0,24.0,2.0,1.0,5.0,2.0,5.0,37.0,9.565
3.000,37.0,9.0,Catburg,37.0,F,0.000,0.000,0.000,56.0,38497.0,U,4.0,12.0,24.0,2.0,1.0,5.0,2.0,5.0,37.0,9.565
2.000,20.0,0.0,Catburg,20.0,M,0.000,0.000,0.000,54.0,38544.0,S,6.0,27.0,36.0,2.0,2.0,0.0,0.0,7.0,37.0,0.0
2.000,41.0,11.0,Princeton,41.0,M,0.000,0.000,0.000,57.0,38507.0,U,2.0,23.0,24.0,2.0,6.0,3.0,1.0,8.0,34.0,8.799
3.000,50.0,21.0,Ravensville,50.0,F,0.000,0.000,0.000,60.0,38471.0,S,3.0,41.0,48.0,1.0,4.0,2.0,2.0,12.0,26.0,8.392
2.000,60.0,30.0,Princeton,60.0,M,0.000,0.000,0.000,53.0,38464.0,M,2.0,26.0,36.0,3.0,1.0,2.0,1.0,10.0,35.0,7.786
